TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="2.8406e-10", I=101
-2.181432e-01 3.000032e+00 3.000032e+00 -1.000000e-04 2.686510e-13 0 2.094736e-13 -5.502840e-15 1.318335e+01 
-1.873813e-01 2.999973e+00 2.999973e+00 -1.000000e-04 5.168899e-13 0 7.964022e-13 -5.502840e-15 1.318335e+01 
-1.564345e-01 3.000023e+00 3.000023e+00 -1.000000e-04 -5.985925e-13 0 -4.074483e-13 -5.502840e-15 1.318335e+01 
-1.253332e-01 2.999982e+00 2.999982e+00 -1.000000e-04 -1.071014e-14 0 -3.504300e-13 -5.502840e-15 1.318335e+01 
-9.410831e-02 3.000013e+00 3.000013e+00 -1.000000e-04 7.083214e-13 0 6.015331e-13 -5.502840e-15 1.318335e+01 
-6.279052e-02 2.999991e+00 2.999991e+00 -1.000000e-04 -5.761856e-13 0 -3.618108e-13 -5.502840e-15 1.318335e+01 
-3.141076e-02 3.000004e+00 3.000004e+00 -1.000000e-04 1.216783e-13 0 1.918615e-13 -5.502840e-15 1.318335e+01 
-1.110223e-16 3 3 -1.000000e-04 2.257680e-13 0 2.257680e-13 -5.502840e-15 1.318335e+01 
3.141076e-02 2.999996e+00 2.999996e+00 -1.000000e-04 1.558031e-13 0 8.561989e-14 -5.502840e-15 1.318335e+01 
6.279052e-02 3.000009e+00 3.000009e+00 -1.000000e-04 -1.038348e-12 0 -1.252722e-12 -5.502840e-15 1.318335e+01 
9.410831e-02 2.999987e+00 2.999987e+00 -1.000000e-04 1.033454e-12 0 1.140242e-12 -5.502840e-15 1.318335e+01 
1.253332e-01 3.000018e+00 3.000018e+00 -1.000000e-04 -1.490908e-14 0 3.248108e-13 -5.502840e-15 1.318335e+01 
1.564345e-01 2.999977e+00 2.999977e+00 -1.000000e-04 -4.904641e-13 0 -6.816083e-13 -5.502840e-15 1.318335e+01 
1.873813e-01 3.000027e+00 3.000027e+00 -1.000000e-04 2.460046e-14 0 -2.549118e-13 -5.502840e-15 1.318335e+01 
2.181432e-01 2.999968e+00 2.999968e+00 -1.000000e-04 9.525136e-14 0 1.544288e-13 -5.502840e-15 1.318335e+01 
2.486899e-01 3.000037e+00 3.000037e+00 -1.000000e-04 4.994886e-13 0 4.778110e-13 -5.502840e-15 1.318335e+01 
2.789911e-01 2.999958e+00 2.999958e+00 -1.000000e-04 -5.160240e-13 0 -4.699128e-13 -5.502840e-15 1.318335e+01 
3.090170e-01 3.000048e+00 3.000048e+00 -1.000000e-04 4.658974e-13 0 4.628306e-13 -5.502840e-15 1.318335e+01 
3.387379e-01 2.999947e+00 2.999947e+00 -1.000000e-04 -1.724829e-13 0 2.652681e-13 -5.502840e-15 1.318335e+01 
3.681246e-01 3.000059e+00 3.000059e+00 -1.000000e-04 -8.061402e-14 0 -1.271681e-13 -5.502840e-15 1.318335e+01 
3.971479e-01 2.999935e+00 2.999935e+00 -1.000000e-04 2.288969e-13 0 4.987444e-14 -5.502840e-15 1.318335e+01 
4.257793e-01 3.000071e+00 3.000071e+00 -1.000000e-04 1.285536e-14 0 -1.130584e-13 -5.502840e-15 1.318335e+01 
4.539905e-01 2.999922e+00 2.999922e+00 -1.000000e-04 -1.941582e-13 0 2.506142e-13 -5.502840e-15 1.318335e+01 
4.817537e-01 3.000085e+00 3.000085e+00 -1.000000e-04 -1.369301e-13 0 -6.694877e-13 -5.502840e-15 1.318335e+01 
5.090414e-01 2.999907e+00 2.999907e+00 -1.000000e-04 -4.090084e-14 0 -7.230530e-14 -5.502840e-15 1.318335e+01 
