TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
-1 2.228720e-01 2.227772e-01 -9.984964e-05 7.438567e-03 0 3.966514e-02 -1.741335e-09 1.178065e+01 
-9.995066e-01 2.535081e-01 2.534206e-01 -9.984988e-05 -1.177866e-03 0 2.252358e-02 -1.741335e-09 1.178065e+01 
-9.980267e-01 3.381689e-01 3.380970e-01 -9.984561e-05 2.331509e-03 0 2.398062e-02 -1.741335e-09 1.178065e+01 
-9.955620e-01 4.617401e-01 4.616907e-01 -9.984621e-05 -5.059422e-04 0 8.049778e-03 -1.741335e-09 1.178065e+01 
-9.921147e-01 6.099439e-01 6.099073e-01 -9.984003e-05 1.743143e-03 0 1.381326e-02 -1.741335e-09 1.178065e+01 
-9.876883e-01 7.732795e-01 7.732632e-01 -9.984207e-05 -6.266112e-04 0 -2.683018e-03 -1.741335e-09 1.178065e+01 
-9.822873e-01 9.447860e-01 9.447687e-01 -9.983615e-05 1.304122e-03 0 1.077803e-02 -1.741335e-09 1.178065e+01 
-9.759168e-01 1.120618e+00 1.120619e+00 -9.984008e-05 -7.329595e-04 0 -8.370926e-03 -1.741335e-09 1.178065e+01 
-9.685832e-01 1.296938e+00 1.296926e+00 -9.983466e-05 1.054075e-03 0 1.150226e-02 -1.741335e-09 1.178065e+01 
-9.602937e-01 1.471867e+00 1.471878e+00 -9.983990e-05 -8.665636e-04 0 -1.197291e-02 -1.741335e-09 1.178065e+01 
-9.510565e-01 1.642546e+00 1.642530e+00 -9.983444e-05 9.705543e-04 0 1.360307e-02 -1.741335e-09 1.178065e+01 
-9.408808e-01 1.807796e+00 1.807814e+00 -9.984046e-05 -9.544424e-04 0 -1.474062e-02 -1.741335e-09 1.178065e+01 
-9.297765e-01 1.965162e+00 1.965140e+00 -9.983451e-05 1.005847e-03 0 1.597369e-02 -1.741335e-09 1.178065e+01 
-9.177546e-01 2.113850e+00 2.113877e+00 -9.984129e-05 -1.016374e-03 0 -1.703562e-02 -1.741335e-09 1.178065e+01 
