TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="1.063e-06", I=21
7.960019e-01 2.998049e+00 2.998049e+00 -9.233552e-05 3.453621e-04 -9.476863e-05 4.401307e-04 4.687873e-15 1.311682e+01 
8.792948e-01 3.003103e+00 3.003103e+00 -9.233570e-05 -6.967035e-04 1.877718e-04 -8.844754e-04 4.687873e-15 1.311682e+01 
9.419763e-01 2.995365e+00 2.995364e+00 -9.233549e-05 1.767905e-03 -4.877725e-04 2.255677e-03 4.687873e-15 1.311682e+01 
9.825723e-01 2.964044e+00 2.964045e+00 -9.233575e-05 -8.124096e-03 1.990992e-03 -1.011509e-02 4.687873e-15 1.311682e+01 
1 8.386436e-01 8.385670e-01 -9.233546e-05 7.332906e-02 7.270029e-02 6.287686e-04 4.687873e-15 1.311682e+01 
ZONE T="4.2521e-06", I=21
-1 7.172264e-01 7.171530e-01 -9.197102e-05 -8.205682e-02 -7.800519e-02 -4.051635e-03 -1.646697e-14 1.310802e+01 
-9.825723e-01 2.947541e+00 2.947543e+00 -9.197172e-05 1.073253e-02 -1.736609e-03 1.246914e-02 -1.646697e-14 1.310802e+01 
-9.419763e-01 2.991013e+00 2.991013e+00 -9.197107e-05 -2.295214e-03 5.093977e-04 -2.804612e-03 -1.646697e-14 1.310802e+01 
-8.792948e-01 3.005612e+00 3.005613e+00 -9.197158e-05 9.156165e-04 -1.917310e-04 1.107347e-03 -1.646697e-14 1.310802e+01 
-7.960019e-01 2.996515e+00 2.996515e+00 -9.197114e-05 -4.517155e-04 9.903660e-05 -5.507521e-04 -1.646697e-14 1.310802e+01 
-6.940510e-01 3.002386e+00 3.002386e+00 -9.197154e-05 2.570849e-04 -5.532555e-05 3.124104e-04 -1.646697e-14 1.310802e+01 
-5.758320e-01 2.998213e+00 2.998213e+00 -9.197117e-05 -1.546441e-04 3.387355e-05 -1.885176e-04 -1.646697e-14 1.310802e+01 
-4.441158e-01 3.001444e+00 3.001444e+00 -9.197152e-05 9.519750e-05 -2.063387e-05 1.158314e-04 -1.646697e-14 1.310802e+01 
-3.019899e-01 2.998751e+00 2.998751e+00 -9.197118e-05 -5.529842e-05 1.211195e-05 -6.741037e-05 -1.646697e-14 1.310802e+01 
-1.527855e-01 3.001147e+00 3.001147e+00 -9.197151e-05 2.563081e-05 -5.567935e-06 3.119875e-05 -1.646697e-14 1.310802e+01 
0 2.998885e+00 2.998885e+00 -9.197119e-05 -1.232089e-14 4.695257e-14 -2.181130e-14 -1.646697e-14 1.310802e+01 
1.527855e-01 3.001147e+00 3.001147e+00 -9.197151e-05 -2.563081e-05 5.567935e-06 -3.119875e-05 -1.646697e-14 1.310802e+01 
3.019899e-01 2.998751e+00 2.998751e+00 -9.197118e-05 5.529842e-05 -1.211195e-05 6.741037e-05 -1.646697e-14 1.310802e+01 
4.441158e-01 3.001444e+00 3.001444e+00 -9.197152e-05 -9.519750e-05 2.063387e-05 -1.158314e-04 -1.646697e-14 1.310802e+01 
5.758320e-01 2.998213e+00 2.998213e+00 -9.197117e-05 1.546441e-04 -3.387355e-05 1.885176e-04 -1.646697e-14 1.310802e+01 
6.940510e-01 3.002386e+00 3.002386e+00 -9.197154e-05 -2.570849e-04 5.532555e-05 -3.124104e-04 -1.646697e-14 1.310802e+01 
7.960019e-01 2.996515e+00 2.996515e+00 -9.197114e-05 4.517155e-04 -9.903660e-05 5.507521e-04 -1.646697e-14 1.310802e+01 
8.792948e-01 3.005612e+00 3.005613e+00 -9.197158e-05 -9.156165e-04 1.917310e-04 -1.107347e-03 -1.646697e-14 1.310802e+01 
9.419763e-01 2.991013e+00 2.991013e+00 -9.197107e-05 2.295214e-03 -5.093977e-04 2.804612e-03 -1.646697e-14 1.310802e+01 
9.825723e-01 2.947541e+00 2.947543e+00 -9.197172e-05 -1.073253e-02 1.736609e-03 -1.246914e-02 -1.646697e-14 1.310802e+01 
1 7.172264e-01 7.171530e-01 -9.197102e-05 8.205682e-02 7.800519e-02 4.051635e-03 -1.646697e-14 1.310802e+01 
ZONE T="5.3152e-06", I=21
-1 6.418551e-01 6.417853e-01 -9.175328e-05 -8.420065e-02 -7.805197e-02 -6.148687e-03 -9.016171e-15 1.310126e+01 
-9.825723e-01 2.932065e+00 2.932069e+00 -9.175442e-05 1.257068e-02 -1.383698e-03 1.395438e-02 -9.016171e-15 1.310126e+01 
-9.419763e-01 2.985945e+00 2.985944e+00 -9.175330e-05 -2.639099e-03 5.209481e-04 -3.160047e-03 -9.016171e-15 1.310126e+01 
-8.792948e-01 3.008435e+00 3.008435e+00 -9.175418e-05 1.066588e-03 -1.909173e-04 1.257505e-03 -9.016171e-15 1.310126e+01 
-7.960019e-01 2.994798e+00 2.994798e+00 -9.175342e-05 -5.234295e-04 1.014446e-04 -6.248742e-04 -9.016171e-15 1.310126e+01 
-6.940510e-01 3.003553e+00 3.003553e+00 -9.175410e-05 2.990899e-04 -5.613979e-05 3.552297e-04 -9.016171e-15 1.310126e+01 
-5.758320e-01 2.997342e+00 2.997342e+00 -9.175347e-05 -1.794857e-04 3.473696e-05 -2.142226e-04 -9.016171e-15 1.310126e+01 
-4.441158e-01 3.002148e+00 3.002148e+00 -9.175407e-05 1.107177e-04 -2.104149e-05 1.317592e-04 -9.016171e-15 1.310126e+01 
-3.019899e-01 2.998144e+00 2.998144e+00 -9.175349e-05 -6.421361e-05 1.242683e-05 -7.664044e-05 -9.016171e-15 1.310126e+01 
-1.527855e-01 3.001705e+00 3.001705e+00 -9.175406e-05 2.980677e-05 -5.686819e-06 3.549359e-05 -9.016171e-15 1.310126e+01 
0 2.998343e+00 2.998342e+00 -9.175350e-05 1.298478e-14 1.132007e-14 -9.655350e-15 -9.016171e-15 1.310126e+01 
1.527855e-01 3.001705e+00 3.001705e+00 -9.175406e-05 -2.980677e-05 5.686819e-06 -3.549359e-05 -9.016171e-15 1.310126e+01 
3.019899e-01 2.998144e+00 2.998144e+00 -9.175349e-05 6.421361e-05 -1.242683e-05 7.664044e-05 -9.016171e-15 1.310126e+01 
4.441158e-01 3.002148e+00 3.002148e+00 -9.175407e-05 -1.107177e-04 2.104149e-05 -1.317592e-04 -9.016171e-15 1.310126e+01 
5.758320e-01 2.997342e+00 2.997342e+00 -9.175347e-05 1.794857e-04 -3.473696e-05 2.142226e-04 -9.016171e-15 1.310126e+01 
6.940510e-01 3.003553e+00 3.003553e+00 -9.175410e-05 -2.990899e-04 5.613979e-05 -3.552297e-04 -9.016171e-15 1.310126e+01 
7.960019e-01 2.994798e+00 2.994798e+00 -9.175342e-05 5.234295e-04 -1.014446e-04 6.248742e-04 -9.016171e-15 1.310126e+01 
8.792948e-01 3.008435e+00 3.008435e+00 -9.175418e-05 -1.066588e-03 1.909173e-04 -1.257505e-03 -9.016171e-15 1.310126e+01 
9.419763e-01 2.985945e+00 2.985944e+00 -9.175330e-05 2.639099e-03 -5.209481e-04 3.160047e-03 -9.016171e-15 1.310126e+01 
9.825723e-01 2.932065e+00 2.932069e+00 -9.175442e-05 -1.257068e-02 1.383698e-03 -1.395438e-02 -9.016171e-15 1.310126e+01 
1 6.418551e-01 6.417853e-01 -9.175328e-05 8.420065e-02 7.805197e-02 6.148687e-03 -9.016171e-15 1.310126e+01 
ZONE T="6.3782e-06", I=21
-1 5.929040e-01 5.928378e-01 -9.156484e-05 -8.323581e-02 -7.590491e-02 -7.330903e-03 5.631487e-14 1.309542e+01 
-9.825723e-01 2.917377e+00 2.917381e+00 -9.156641e-05 1.377879e-02 -1.005587e-03 1.478438e-02 5.631487e-14 1.309542e+01 
-9.419763e-01 2.980423e+00 2.980421e+00 -9.156477e-05 -2.837844e-03 5.294977e-04 -3.367342e-03 5.631487e-14 1.309542e+01 
-8.792948e-01 3.011443e+00 3.011443e+00 -9.156605e-05 1.162679e-03 -1.888122e-04 1.351491e-03 5.631487e-14 1.309542e+01 
-7.960019e-01 2.992971e+00 2.992970e+00 -9.156494e-05 -5.673832e-04 1.034523e-04 -6.708356e-04 5.631487e-14 1.309542e+01 
-6.940510e-01 3.004795e+00 3.004795e+00 -9.156594e-05 3.255949e-04 -5.667201e-05 3.822669e-04 5.631487e-14 1.309542e+01 
-5.758320e-01 2.996414e+00 2.996414e+00 -9.156501e-05 -1.948918e-04 3.546957e-05 -2.303614e-04 5.631487e-14 1.309542e+01 
-4.441158e-01 3.002897e+00 3.002897e+00 -9.156589e-05 1.204888e-04 -2.135480e-05 1.418436e-04 5.631487e-14 1.309542e+01 
-3.019899e-01 2.997497e+00 2.997496e+00 -9.156505e-05 -6.976266e-05 1.269557e-05 -8.245823e-05 5.631487e-14 1.309542e+01 
-1.527855e-01 3.002299e+00 3.002299e+00 -9.156587e-05 3.243410e-05 -5.781225e-06 3.821532e-05 5.631487e-14 1.309542e+01 
0 2.997765e+00 2.997765e+00 -9.156506e-05 2.130450e-14 2.030586e-14 -2.013941e-14 5.631487e-14 1.309542e+01 
1.527855e-01 3.002299e+00 3.002299e+00 -9.156587e-05 -3.243410e-05 5.781225e-06 -3.821532e-05 5.631487e-14 1.309542e+01 
3.019899e-01 2.997497e+00 2.997496e+00 -9.156505e-05 6.976266e-05 -1.269557e-05 8.245823e-05 5.631487e-14 1.309542e+01 
4.441158e-01 3.002897e+00 3.002897e+00 -9.156589e-05 -1.204888e-04 2.135480e-05 -1.418436e-04 5.631487e-14 1.309542e+01 
5.758320e-01 2.996414e+00 2.996414e+00 -9.156501e-05 1.948918e-04 -3.546957e-05 2.303614e-04 5.631487e-14 1.309542e+01 
6.940510e-01 3.004795e+00 3.004795e+00 -9.156594e-05 -3.255949e-04 5.667201e-05 -3.822669e-04 5.631487e-14 1.309542e+01 
