TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
-2.181432e-01 3.018143e+00 2.982163e+00 -1.149971e-04 -1.877769e-02 0 -3.477453e-01 -6.399631e-04 1.184102e+01 
-1.873813e-01 2.981781e+00 3.017824e+00 -1.286970e-04 5.694870e-02 0 3.740007e-01 -6.399631e-04 1.184102e+01 
-1.564345e-01 3.018167e+00 2.982136e+00 -1.137785e-04 -1.023260e-01 0 -4.102885e-01 -6.399631e-04 1.184102e+01 
-1.253332e-01 2.981776e+00 3.017842e+00 -1.276574e-04 1.410678e-01 0 4.388013e-01 -6.399631e-04 1.184102e+01 
-9.410831e-02 3.018167e+00 2.982133e+00 -1.124876e-04 -1.870097e-01 0 -4.770112e-01 -6.399631e-04 1.184102e+01 
-6.279052e-02 2.981796e+00 3.017834e+00 -1.264512e-04 2.259816e-01 0 5.071881e-01 -6.399631e-04 1.184102e+01 
-3.141076e-02 3.018140e+00 2.982156e+00 -1.111451e-04 -2.721342e-01 0 -5.467854e-01 -6.399631e-04 1.184102e+01 
-1.110223e-16 2.981842e+00 3.017800e+00 -1.250958e-04 3.110054e-01 0 5.780943e-01 -6.399631e-04 1.184102e+01 
3.141076e-02 3.018086e+00 2.982205e+00 -1.097708e-04 -3.570297e-01 0 -6.186018e-01 -6.399631e-04 1.184102e+01 
6.279052e-02 2.981913e+00 3.017741e+00 -1.236104e-04 3.954902e-01 0 6.505718e-01 -6.399631e-04 1.184102e+01 
9.410831e-02 3.018008e+00 2.982278e+00 -1.083828e-04 -4.410716e-01 0 -6.915712e-01 -6.399631e-04 1.184102e+01 
1.253332e-01 2.982008e+00 3.017657e+00 -1.220157e-04 4.788391e-01 0 7.237918e-01 -6.399631e-04 1.184102e+01 
1.564345e-01 3.017906e+00 2.982375e+00 -1.069980e-04 -5.236940e-01 0 -7.649247e-01 -6.399631e-04 1.184102e+01 
1.873813e-01 2.982126e+00 3.017550e+00 -1.203337e-04 5.605191e-01 0 7.970452e-01 -6.399631e-04 1.184102e+01 
2.181432e-01 3.017782e+00 2.982493e+00 -1.056318e-04 -6.043993e-01 0 -8.380143e-01 -6.399631e-04 1.184102e+01 
2.486899e-01 2.982263e+00 3.017423e+00 -1.185874e-04 6.400695e-01 0 8.697440e-01 -6.399631e-04 1.184102e+01 
2.789911e-01 3.017640e+00 2.982630e+00 -1.042986e-04 -6.827680e-01 0 -9.103158e-01 -6.399631e-04 1.184102e+01 
3.090170e-01 2.982418e+00 3.017280e+00 -1.168006e-04 7.171128e-01 0 9.414264e-01 -6.399631e-04 1.184102e+01 
3.387379e-01 3.017483e+00 2.982781e+00 -1.030112e-04 -7.584697e-01 0 -9.814373e-01 -6.399631e-04 1.184102e+01 
3.681246e-01 2.982585e+00 3.017124e+00 -1.149976e-04 7.913673e-01 0 1.011768e+00 -6.399631e-04 1.184102e+01 
3.971479e-01 3.017315e+00 2.982943e+00 -1.017817e-04 -8.312771e-01 0 -1.051133e+00 -6.399631e-04 1.184102e+01 
4.257793e-01 2.982758e+00 3.016958e+00 -1.132026e-04 8.626597e-01 0 1.080601e+00 -6.399631e-04 1.184102e+01 
4.539905e-01 3.017137e+00 2.983105e+00 -1.006210e-04 -9.010752e-01 0 -1.119333e+00 -6.399631e-04 1.184102e+01 
4.817537e-01 2.982920e+00 3.016776e+00 -1.114397e-04 9.309233e-01 0 1.147956e+00 -6.399631e-04 1.184102e+01 
5.090414e-01 3.016926e+00 2.983229e+00 -9.953919e-05 -9.678371e-01 0 -1.186221e+00 -6.399631e-04 1.184102e+01 
5.358268e-01 2.982986e+00 3.016509e+00 -1.097324e-04 9.961401e-01 0 1.214235e+00 -6.399631e-04 1.184102e+01 
5.620834e-01 3.016513e+00 2.983132e+00 -9.854542e-05 -1.031535e+00 0 -1.252595e+00 -6.399631e-04 1.184102e+01 
5.877853e-01 2.982574e+00 3.015795e+00 -1.081039e-04 1.058257e+00 0 1.280908e+00 -6.399631e-04 1.184102e+01 
6.129071e-01 3.015179e+00 2.982073e+00 -9.764812e-05 -1.092168e+00 0 -1.321143e+00 -6.399631e-04 1.184102e+01 
6.374240e-01 2.980346e+00 3.013310e+00 -1.065755e-04 1.117506e+00 0 1.352594e+00 -6.399631e-04 1.184102e+01 
6.613119e-01 3.010671e+00 2.977789e+00 -9.685704e-05 -1.150587e+00 0 -1.399425e+00 -6.399631e-04 1.184102e+01 
6.845471e-01 2.972741e+00 3.005488e+00 -1.051639e-04 1.175865e+00 0 1.440712e+00 -6.399631e-04 1.184102e+01 
7.071068e-01 2.997728e+00 2.965058e+00 -9.618779e-05 -1.210439e+00 0 -1.503398e+00 -6.399631e-04 1.184102e+01 
7.289686e-01 2.952601e+00 2.985086e+00 -1.038757e-04 1.238891e+00 0 1.565401e+00 -6.399631e-04 1.184102e+01 
7.501111e-01 2.967046e+00 2.934712e+00 -9.566530e-05 -1.278849e+00 0 -1.655899e+00 -6.399631e-04 1.184102e+01 
7.705132e-01 2.908951e+00 2.940934e+00 -1.027091e-04 1.314142e+00 0 1.748901e+00 -6.399631e-04 1.184102e+01 
7.901550e-01 2.906081e+00 2.874450e+00 -9.531819e-05 -1.362050e+00 0 -1.874480e+00 -6.399631e-04 1.184102e+01 
