TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
-1 2.235361e-01 2.234414e-01 -9.984582e-05 7.756072e-03 0 3.897912e-02 1.397793e-10 1.178533e+01 
-9.995066e-01 2.541362e-01 2.540487e-01 -9.984590e-05 -1.483935e-03 0 2.212444e-02 1.397793e-10 1.178533e+01 
-9.980267e-01 3.387478e-01 3.386754e-01 -9.984191e-05 2.285090e-03 0 2.330966e-02 1.397793e-10 1.178533e+01 
-9.955620e-01 4.623403e-01 4.622904e-01 -9.984197e-05 -7.217944e-04 0 8.300365e-03 1.397793e-10 1.178533e+01 
-9.921147e-01 6.106708e-01 6.106331e-01 -9.983620e-05 1.777140e-03 0 1.313760e-02 1.397793e-10 1.178533e+01 
-9.876883e-01 7.742179e-01 7.742011e-01 -9.983755e-05 -5.652644e-04 0 -1.628899e-03 1.397793e-10 1.178533e+01 
-9.822873e-01 9.460032e-01 9.459853e-01 -9.983217e-05 1.436384e-03 0 9.733478e-03 1.397793e-10 1.178533e+01 
-9.759168e-01 1.122145e+00 1.122147e+00 -9.983534e-05 -8.343629e-04 0 -7.044420e-03 1.397793e-10 1.178533e+01 
-9.685832e-01 1.298794e+00 1.298781e+00 -9.983054e-05 1.182758e-03 0 9.968380e-03 1.397793e-10 1.178533e+01 
-9.602937e-01 1.474037e+00 1.474049e+00 -9.983501e-05 -9.651578e-04 0 -1.010784e-02 1.397793e-10 1.178533e+01 
-9.510565e-01 1.645013e+00 1.644997e+00 -9.983024e-05 1.068944e-03 0 1.145379e-02 1.397793e-10 1.178533e+01 
-9.408808e-01 1.810514e+00 1.810532e+00 -9.983550e-05 -1.019543e-03 0 -1.222663e-02 1.397793e-10 1.178533e+01 
-9.297765e-01 1.968084e+00 1.968062e+00 -9.983024e-05 1.046941e-03 0 1.308931e-02 1.397793e-10 1.178533e+01 
-9.177546e-01 2.116907e+00 2.116933e+00 -9.983627e-05 -1.039779e-03 0 -1.377422e-02 1.397793e-10 1.178533e+01 
-9.048271e-01 2.254883e+00 2.254852e+00 -9.983010e-05 1.056145e-03 0 1.432159e-02 1.397793e-10 1.178533e+01 
-8.910065e-01 2.381604e+00 2.381640e+00 -9.983722e-05 -1.070277e-03 0 -1.470222e-02 1.397793e-10 1.178533e+01 
-8.763067e-01 2.495458e+00 2.495416e+00 -9.982965e-05 1.070272e-03 0 1.483495e-02 1.397793e-10 1.178533e+01 
-8.607420e-01 2.596576e+00 2.596624e+00 -9.983852e-05 -1.022018e-03 0 -1.462609e-02 1.397793e-10 1.178533e+01 
-8.443279e-01 2.684006e+00 2.683951e+00 -9.982870e-05 9.243246e-04 0 1.401106e-02 1.397793e-10 1.178533e+01 
-8.270806e-01 2.758540e+00 2.758601e+00 -9.984020e-05 -7.940301e-04 0 -1.302410e-02 1.397793e-10 1.178533e+01 
-8.090170e-01 2.819990e+00 2.819923e+00 -9.982749e-05 6.617303e-04 0 1.177953e-02 1.397793e-10 1.178533e+01 
-7.901550e-01 2.869822e+00 2.869892e+00 -9.984187e-05 -5.500379e-04 0 -1.042516e-02 1.397793e-10 1.178533e+01 
-7.705132e-01 2.908536e+00 2.908463e+00 -9.982643e-05 4.697798e-04 0 9.096720e-03 1.397793e-10 1.178533e+01 
-7.501111e-01 2.938112e+00 2.938186e+00 -9.984324e-05 -4.200966e-04 0 -7.883323e-03 1.397793e-10 1.178533e+01 
-7.289686e-01 2.959438e+00 2.959363e+00 -9.982566e-05 3.936676e-04 0 6.832884e-03 1.397793e-10 1.178533e+01 
-7.071068e-01 2.974661e+00 2.974737e+00 -9.984431e-05 -3.812155e-04 0 -5.949845e-03 1.397793e-10 1.178533e+01 
-6.845471e-01 2.984640e+00 2.984565e+00 -9.982509e-05 3.745756e-04 0 5.222037e-03 1.397793e-10 1.178533e+01 
-6.613119e-01 2.991296e+00 2.991372e+00 -9.984523e-05 -3.681167e-04 0 -4.620967e-03 1.397793e-10 1.178533e+01 
-6.374240e-01 2.995118e+00 2.995043e+00 -9.982458e-05 3.588139e-04 0 4.122776e-03 1.397793e-10 1.178533e+01 
-6.129071e-01 2.997577e+00 2.997652e+00 -9.984609e-05 -3.456646e-04 0 -3.700932e-03 1.397793e-10 1.178533e+01 
-5.877853e-01 2.998690e+00 2.998615e+00 -9.982408e-05 3.288546e-04 0 3.338792e-03 1.397793e-10 1.178533e+01 
-5.620834e-01 2.999500e+00 2.999575e+00 -9.984692e-05 -3.092291e-04 0 -3.019660e-03 1.397793e-10 1.178533e+01 
-5.358268e-01 2.999668e+00 2.999593e+00 -9.982359e-05 2.879220e-04 0 2.736021e-03 1.397793e-10 1.178533e+01 
-5.090414e-01 2.999969e+00 3.000044e+00 -9.984770e-05 -2.659924e-04 0 -2.479204e-03 1.397793e-10 1.178533e+01 
-4.817537e-01 2.999880e+00 2.999805e+00 -9.982311e-05 2.440800e-04 0 2.246053e-03 1.397793e-10 1.178533e+01 
-4.539905e-01 3.000060e+00 3.000134e+00 -9.984843e-05 -2.226505e-04 0 -2.031236e-03 1.397793e-10 1.178533e+01 
-4.257793e-01 2.999915e+00 2.999841e+00 -9.982267e-05 2.019957e-04 0 1.833775e-03 1.397793e-10 1.178533e+01 
-3.971479e-01 3.000073e+00 3.000148e+00 -9.984909e-05 -1.822703e-04 0 -1.650065e-03 1.397793e-10 1.178533e+01 
-3.681246e-01 2.999920e+00 2.999846e+00 -9.982227e-05 1.635296e-04 0 1.479731e-03 1.397793e-10 1.178533e+01 
-3.387379e-01 3.000075e+00 3.000150e+00 -9.984967e-05 -1.458003e-04 0 -1.320063e-03 1.397793e-10 1.178533e+01 
-3.090170e-01 2.999921e+00 2.999846e+00 -9.982192e-05 1.290437e-04 0 1.170861e-03 1.397793e-10 1.178533e+01 
-2.789911e-01 3.000076e+00 3.000150e+00 -9.985015e-05 -1.132382e-04 0 -1.029974e-03 1.397793e-10 1.178533e+01 
-2.486899e-01 2.999921e+00 2.999847e+00 -9.982164e-05 9.828051e-05 0 8.971334e-04 1.397793e-10 1.178533e+01 
-2.181432e-01 3.000076e+00 3.000150e+00 -9.985055e-05 -8.413551e-05 0 -7.706281e-04 1.397793e-10 1.178533e+01 
-1.873813e-01 2.999921e+00 2.999847e+00 -9.982141e-05 7.074489e-05 0 6.503228e-04 1.397793e-10 1.178533e+01 
-1.564345e-01 3.000076e+00 3.000150e+00 -9.985084e-05 -5.799081e-05 0 -5.346105e-04 1.397793e-10 1.178533e+01 
-1.253332e-01 2.999921e+00 2.999847e+00 -9.982125e-05 4.573464e-05 0 4.230279e-04 1.397793e-10 1.178533e+01 
-9.410831e-02 3.000076e+00 3.000150e+00 -9.985104e-05 -3.391582e-05 0 -3.144419e-04 1.397793e-10 1.178533e+01 
-6.279052e-02 2.999921e+00 2.999847e+00 -9.982115e-05 2.242483e-05 0 2.083618e-04 1.397793e-10 1.178533e+01 
-3.141076e-02 3.000076e+00 3.000150e+00 -9.985114e-05 -1.114476e-05 0 -1.037280e-04 1.397793e-10 1.178533e+01 
-1.110223e-16 2.999921e+00 2.999847e+00 -9.982112e-05 -1.278573e-08 0 -3.944002e-08 1.397793e-10 1.178533e+01 
3.141076e-02 3.000076e+00 3.000150e+00 -9.985114e-05 1.116060e-05 0 1.037756e-04 1.397793e-10 1.178533e+01 
6.279052e-02 2.999921e+00 2.999847e+00 -9.982115e-05 -2.243110e-05 0 -2.083798e-04 1.397793e-10 1.178533e+01 
9.410831e-02 3.000076e+00 3.000150e+00 -9.985104e-05 3.393403e-05 0 3.144970e-04 1.397793e-10 1.178533e+01 
1.253332e-01 2.999921e+00 2.999847e+00 -9.982125e-05 -4.575724e-05 0 -4.230969e-04 1.397793e-10 1.178533e+01 
1.564345e-01 3.000076e+00 3.000150e+00 -9.985084e-05 5.800003e-05 0 5.346375e-04 1.397793e-10 1.178533e+01 
