TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
-1.873813e-01 2.999938e+00 2.999817e+00 -9.983115e-05 -1.447067e-04 0 1.332629e-04 3.239925e-10 1.176903e+01 
-1.564345e-01 3.000059e+00 3.000180e+00 -9.987915e-05 1.205112e-04 0 -9.479466e-05 3.239925e-10 1.176903e+01 
-1.253332e-01 2.999938e+00 2.999817e+00 -9.983107e-05 -9.635513e-05 0 6.569487e-05 3.239925e-10 1.176903e+01 
-9.410831e-02 3.000059e+00 3.000179e+00 -9.987931e-05 7.225286e-05 0 -4.311634e-05 3.239925e-10 1.176903e+01 
-6.279052e-02 2.999937e+00 2.999818e+00 -9.983103e-05 -4.815257e-05 0 2.605599e-05 3.239925e-10 1.176903e+01 
-3.141076e-02 3.000059e+00 3.000179e+00 -9.987939e-05 2.406871e-05 0 -1.221196e-05 3.239925e-10 1.176903e+01 
-1.110223e-16 2.999937e+00 2.999818e+00 -9.983102e-05 8.751643e-09 0 1.096994e-07 3.239925e-10 1.176903e+01 
3.141076e-02 3.000059e+00 3.000179e+00 -9.987939e-05 -2.408835e-05 0 1.197314e-05 3.239925e-10 1.176903e+01 
6.279052e-02 2.999937e+00 2.999818e+00 -9.983103e-05 4.817147e-05 0 -2.582666e-05 3.239925e-10 1.176903e+01 
9.410831e-02 3.000059e+00 3.000179e+00 -9.987931e-05 -7.226361e-05 0 4.296214e-05 3.239925e-10 1.176903e+01 
1.253332e-01 2.999938e+00 2.999817e+00 -9.983107e-05 9.636284e-05 0 -6.557018e-05 3.239925e-10 1.176903e+01 
1.564345e-01 3.000059e+00 3.000180e+00 -9.987915e-05 -1.205163e-04 0 9.470265e-05 3.239925e-10 1.176903e+01 
1.873813e-01 2.999938e+00 2.999817e+00 -9.983114e-05 1.446885e-04 0 -1.333923e-04 3.239925e-10 1.176903e+01 
2.181432e-01 3.000058e+00 3.000180e+00 -9.987891e-05 -1.689261e-04 0 1.827913e-04 3.239925e-10 1.176903e+01 
2.486899e-01 2.999939e+00 2.999816e+00 -9.983125e-05 1.932253e-04 0 -2.463887e-04 3.239925e-10 1.176903e+01 
2.789911e-01 3.000057e+00 3.000181e+00 -9.987857e-05 -2.176926e-04 0 3.251548e-04 3.239925e-10 1.176903e+01 
3.090170e-01 2.999940e+00 2.999815e+00 -9.983138e-05 2.422345e-04 0 -4.245351e-04 3.239925e-10 1.176903e+01 
3.387379e-01 3.000055e+00 3.000181e+00 -9.987815e-05 -2.668945e-04 0 5.468937e-04 3.239925e-10 1.176903e+01 
3.681246e-01 2.999940e+00 2.999813e+00 -9.983155e-05 2.916032e-04 0 -6.992255e-04 3.239925e-10 1.176903e+01 
3.971479e-01 3.000052e+00 3.000180e+00 -9.987765e-05 -3.165149e-04 0 8.845645e-04 3.239925e-10 1.176903e+01 
4.257793e-01 2.999935e+00 2.999805e+00 -9.983176e-05 3.416285e-04 0 -1.112447e-03 3.239925e-10 1.176903e+01 
4.539905e-01 3.000032e+00 3.000164e+00 -9.987704e-05 -3.673265e-04 0 1.387778e-03 3.239925e-10 1.176903e+01 
4.817537e-01 2.999892e+00 2.999758e+00 -9.983200e-05 3.939487e-04 0 -1.723938e-03 3.239925e-10 1.176903e+01 
5.090414e-01 2.999919e+00 3.000055e+00 -9.987635e-05 -4.224212e-04 0 2.130891e-03 3.239925e-10 1.176903e+01 
5.358268e-01 2.999639e+00 2.999501e+00 -9.983227e-05 4.539439e-04 0 -2.630379e-03 3.239925e-10 1.176903e+01 
5.620834e-01 2.999364e+00 2.999505e+00 -9.987558e-05 -4.909643e-04 0 3.241665e-03 3.239925e-10 1.176903e+01 
5.877853e-01 2.998511e+00 2.998368e+00 -9.983256e-05 5.364757e-04 0 -4.003126e-03 3.239925e-10 1.176903e+01 
6.129071e-01 2.997177e+00 2.997324e+00 -9.987473e-05 -5.948905e-04 0 4.957327e-03 3.239925e-10 1.176903e+01 
6.374240e-01 2.994525e+00 2.994375e+00 -9.983285e-05 6.706467e-04 0 -6.175901e-03 3.239925e-10 1.176903e+01 
6.613119e-01 2.990265e+00 2.990418e+00 -9.987381e-05 -7.679404e-04 0 7.742774e-03 3.239925e-10 1.176903e+01 
6.845471e-01 2.983160e+00 2.983003e+00 -9.983320e-05 8.869443e-04 0 -9.780263e-03 3.239925e-10 1.176903e+01 
7.071068e-01 2.972435e+00 2.972595e+00 -9.987267e-05 -1.020856e-03 0 1.242051e-02 3.239925e-10 1.176903e+01 
7.289686e-01 2.956454e+00 2.956292e+00 -9.983387e-05 1.148453e-03 0 -1.581129e-02 3.239925e-10 1.176903e+01 
7.501111e-01 2.934083e+00 2.934244e+00 -9.987085e-05 -1.229435e-03 0 2.004323e-02 3.239925e-10 1.176903e+01 
