TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.0001", I=101
1.564345e-01 3 3 -1.061083e+07 -9.639122e+19 0 3.532331e+15 1.181881e+25 5136934960791500 
1.873813e-01 3 3 -1.027295e+07 -1.035690e+20 0 -3617264066317713 1.181881e+25 5136934960791500 
2.181432e-01 3 3 -9.916785e+06 -1.098581e+20 0 4.229079e+15 1.181881e+25 5136934960791500 
2.486899e-01 3 3 -9.582933e+06 -1.153940e+20 0 -4223464993015294 1.181881e+25 5136934960791500 
2.789911e-01 3 3 -9.232419e+06 -1.202343e+20 0 4841318330139392 1.181881e+25 5136934960791500 
3.090170e-01 3 3 -8.903962e+06 -1.244951e+20 0 -4754361868907678 1.181881e+25 5136934960791500 
3.387379e-01 3 3 -8.560439e+06 -1.282083e+20 0 5377084794555316 1.181881e+25 5136934960791500 
3.681246e-01 3 3 -8.238714e+06 -1.314762e+20 0 -5216663615009700 1.181881e+25 5136934960791500 
3.971479e-01 3 3 -7.903497e+06 -1.343108e+20 0 5843036002449568 1.181881e+25 5136934960791500 
4.257793e-01 3 3 -7.589816e+06 -1.368045e+20 0 -5615900291153508 1.181881e+25 5136934960791500 
4.539905e-01 3 3 -7.264186e+06 -1.389538e+20 0 6244649432027638 1.181881e+25 5136934960791500 
4.817537e-01 3 3 -6.959826e+06 -1.408438e+20 0 -5956579282947390 1.181881e+25 5136934960791500 
5.090414e-01 3 3 -6.645030e+06 -1.424592e+20 0 6586373168748756 1.181881e+25 5136934960791500 
5.358268e-01 3 3 -6.351232e+06 -1.438797e+20 0 -6242302407989606 1.181881e+25 5136934960791500 
5.620834e-01 3 3 -6.048472e+06 -1.450803e+20 0 6871737806016170 1.181881e+25 5136934960791500 
5.877853e-01 3 3 -5.766434e+06 -1.461371e+20 0 -6475849284235860 1.181881e+25 5136934960791500 
6.129071e-01 3 3 -5.476868e+06 -1.470176e+20 0 7103434131548850 1.181881e+25 5136934960791500 
6.374240e-01 3 3 -5.207740e+06 -1.477950e+20 0 -6659229833985242 1.181881e+25 5136934960791500 
6.613119e-01 3 3 -4.932473e+06 -1.484310e+20 0 7283358812283260 1.181881e+25 5136934960791500 
6.845471e-01 3 3 -4.677353e+06 -1.489966e+20 0 -6793706347943982 1.181881e+25 5136934960791500 
7.071068e-01 3 3 -4.417438e+06 -1.494491e+20 0 7412627604244288 1.181881e+25 5136934960791500 
7.289686e-01 3 3 -4.177367e+06 -1.498578e+20 0 -6879782668377792 1.181881e+25 5136934960791500 
7.501111e-01 3 3 -3.933796e+06 -1.501765e+20 0 7491552305787978 1.181881e+25 5136934960791500 
7.705132e-01 3 3 -3.709753e+06 -1.504733e+20 0 -6917154216218952 1.181881e+25 5136934960791500 
7.901550e-01 3 3 -3.483455e+06 -1.506999e+20 0 7519573005427340 1.181881e+25 5136934960791500 
8.090170e-01 3 3 -3.276357e+06 -1.509228e+20 0 -6904606718475732 1.181881e+25 5136934960791500 
8.270806e-01 3 3 -3.068195e+06 -1.510927e+20 0 7495129755302674 1.181881e+25 5136934960791500 
8.443279e-01 3 3 -2.878887e+06 -1.512751e+20 0 -6839841676182532 1.181881e+25 5136934960791500 
8.607420e-01 3 3 -2.689656e+06 -1.514204e+20 0 7415444901080546 1.181881e+25 5136934960791500 
8.763067e-01 3 3 -2.518911e+06 -1.515936e+20 0 -6719188779655894 1.181881e+25 5136934960791500 
8.910065e-01 3 3 -2.349334e+06 -1.517460e+20 0 7276163083273002 1.181881e+25 5136934960791500 
9.048271e-01 3 3 -2.197847e+06 -1.519423e+20 0 -6537130617650128 1.181881e+25 5136934960791500 
9.177546e-01 3 3 -2.048572e+06 -1.521370e+20 0 7070746765450396 1.181881e+25 5136934960791500 
