TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
-1 2.212150e-01 2.211623e-01 -5.545022e-05 2.999826e-03 -2.227758e-02 2.527741e-02 1.176359e-08 1.180017e+01 
-9.992733e-01 2.660074e-01 2.659606e-01 -5.544969e-05 -2.295028e-04 -1.128724e-02 1.105774e-02 1.176359e-08 1.180017e+01 
-9.975644e-01 3.613662e-01 3.613297e-01 -5.544863e-05 1.337712e-03 -1.273036e-02 1.406807e-02 1.176359e-08 1.180017e+01 
-9.948806e-01 4.914397e-01 4.914152e-01 -5.544737e-05 -8.721824e-05 -2.917545e-03 2.830327e-03 1.176359e-08 1.180017e+01 
-9.912247e-01 6.429745e-01 6.429581e-01 -5.544623e-05 8.839205e-04 -7.248826e-03 8.132746e-03 1.176359e-08 1.180017e+01 
-9.866002e-01 8.074881e-01 8.074801e-01 -5.544536e-05 -2.440196e-04 2.378455e-03 -2.622475e-03 1.176359e-08 1.180017e+01 
-9.810118e-01 9.788730e-01 9.788671e-01 -5.544485e-05 6.300843e-04 -5.714850e-03 6.344934e-03 1.176359e-08 1.180017e+01 
-9.744648e-01 1.153559e+00 1.153558e+00 -5.544458e-05 -3.193106e-04 4.876835e-03 -5.196146e-03 1.176359e-08 1.180017e+01 
-9.669657e-01 1.328228e+00 1.328225e+00 -5.544452e-05 4.623795e-04 -5.960474e-03 6.422853e-03 1.176359e-08 1.180017e+01 
-9.585217e-01 1.500910e+00 1.500912e+00 -5.544455e-05 -3.870679e-04 6.252530e-03 -6.639598e-03 1.176359e-08 1.180017e+01 
-9.491412e-01 1.669199e+00 1.669196e+00 -5.544461e-05 4.176487e-04 -6.815628e-03 7.233276e-03 1.176359e-08 1.180017e+01 
-9.388333e-01 1.831676e+00 1.831680e+00 -5.544474e-05 -4.510546e-04 7.330209e-03 -7.781264e-03 1.176359e-08 1.180017e+01 
-9.276081e-01 1.986346e+00 1.986341e+00 -5.544479e-05 4.504849e-04 -7.869182e-03 8.319667e-03 1.176359e-08 1.180017e+01 
-9.154766e-01 2.132110e+00 2.132115e+00 -5.544509e-05 -4.081518e-04 8.312918e-03 -8.721070e-03 1.176359e-08 1.180017e+01 
-9.024505e-01 2.267335e+00 2.267330e+00 -5.544495e-05 4.822730e-04 -8.804358e-03 9.286631e-03 1.176359e-08 1.180017e+01 
-8.885427e-01 2.391297e+00 2.391303e+00 -5.544520e-05 -6.577757e-04 9.619759e-03 -1.027753e-02 1.176359e-08 1.180017e+01 
-8.737667e-01 2.502839e+00 2.502831e+00 -5.544513e-05 7.906823e-04 -1.066152e-02 1.145221e-02 1.176359e-08 1.180017e+01 
-8.581369e-01 2.601746e+00 2.601759e+00 -5.544581e-05 -7.560060e-04 1.149927e-02 -1.225528e-02 1.176359e-08 1.180017e+01 
-8.416687e-01 2.687501e+00 2.687481e+00 -5.544434e-05 5.731538e-04 -1.169449e-02 1.226764e-02 1.176359e-08 1.180017e+01 
-8.243781e-01 2.760499e+00 2.760526e+00 -5.544728e-05 -3.314396e-04 1.112590e-02 -1.145734e-02 1.176359e-08 1.180017e+01 
-8.062820e-01 2.820973e+00 2.820940e+00 -5.544311e-05 1.191483e-04 -9.957708e-03 1.007686e-02 1.176359e-08 1.180017e+01 
-7.873980e-01 2.869931e+00 2.869968e+00 -5.544860e-05 2.574943e-05 8.488931e-03 -8.463181e-03 1.176359e-08 1.180017e+01 
-7.677448e-01 2.908278e+00 2.908239e+00 -5.544229e-05 -1.018271e-04 -6.985064e-03 6.883237e-03 1.176359e-08 1.180017e+01 
-7.473414e-01 2.937489e+00 2.937529e+00 -5.544938e-05 1.283305e-04 5.619688e-03 -5.491357e-03 1.176359e-08 1.180017e+01 
-7.262077e-01 2.958853e+00 2.958815e+00 -5.544193e-05 -1.256911e-04 -4.468468e-03 4.342777e-03 1.176359e-08 1.180017e+01 
-7.043646e-01 2.973998e+00 2.974035e+00 -5.544977e-05 1.105307e-04 3.542031e-03 -3.431501e-03 1.176359e-08 1.180017e+01 
-6.818331e-01 2.984191e+00 2.984154e+00 -5.544180e-05 -9.248212e-05 -2.815741e-03 2.723258e-03 1.176359e-08 1.180017e+01 
-6.586355e-01 2.990852e+00 2.990887e+00 -5.545001e-05 7.671452e-05 2.252998e-03 -2.176283e-03 1.176359e-08 1.180017e+01 
-6.347943e-01 2.994904e+00 2.994870e+00 -5.544173e-05 -6.467988e-05 -1.817525e-03 1.752845e-03 1.176359e-08 1.180017e+01 
-6.103329e-01 2.997342e+00 2.997376e+00 -5.545020e-05 5.649274e-05 1.478074e-03 -1.421581e-03 1.176359e-08 1.180017e+01 
-5.852752e-01 2.998641e+00 2.998609e+00 -5.544168e-05 -5.122085e-05 -1.210250e-03 1.159029e-03 1.176359e-08 1.180017e+01 
-5.596455e-01 2.999383e+00 2.999414e+00 -5.545037e-05 4.804904e-05 9.957453e-04 -9.476962e-04 1.176359e-08 1.180017e+01 
-5.334691e-01 2.999695e+00 2.999664e+00 -5.544162e-05 -4.597464e-05 -8.220725e-04 7.760979e-04 1.176359e-08 1.180017e+01 
-5.067714e-01 2.999897e+00 2.999927e+00 -5.545052e-05 4.446558e-05 6.800438e-04 -6.355783e-04 1.176359e-08 1.180017e+01 
-4.795785e-01 2.999931e+00 2.999903e+00 -5.544156e-05 -4.301952e-05 -5.631704e-04 5.201509e-04 1.176359e-08 1.180017e+01 
-4.519171e-01 3.000000e+00 3.000029e+00 -5.545065e-05 4.152933e-05 4.662128e-04 -4.246835e-04 1.176359e-08 1.180017e+01 
-4.238141e-01 2.999973e+00 2.999946e+00 -5.544152e-05 -3.981010e-05 -3.855316e-04 3.457215e-04 1.176359e-08 1.180017e+01 
-3.952970e-01 3.000017e+00 3.000044e+00 -5.545077e-05 3.790939e-05 3.180897e-04 -2.801803e-04 1.176359e-08 1.180017e+01 
-3.663936e-01 2.999979e+00 2.999953e+00 -5.544148e-05 -3.575040e-05 -2.617540e-04 2.260036e-04 1.176359e-08 1.180017e+01 
-3.371323e-01 3.000019e+00 3.000045e+00 -5.545086e-05 3.341626e-05 2.146008e-04 -1.811846e-04 1.176359e-08 1.180017e+01 
-3.075416e-01 2.999980e+00 2.999954e+00 -5.544145e-05 -3.086463e-05 -1.752260e-04 1.443614e-04 1.176359e-08 1.180017e+01 
-2.776503e-01 3.000019e+00 3.000045e+00 -5.545094e-05 2.818703e-05 1.422335e-04 -1.140465e-04 1.176359e-08 1.180017e+01 
-2.474878e-01 2.999980e+00 2.999955e+00 -5.544143e-05 -2.534870e-05 -1.146428e-04 8.929411e-05 1.176359e-08 1.180017e+01 
