TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
-1 3.679357e-01 3.677901e-01 -9.896030e-05 5.454635e-03 0 5.454635e-03 4.780933e-12 1.249976e+01 
-9.995066e-01 3.911164e-01 3.909721e-01 -9.895521e-05 5.018768e-03 0 5.018768e-03 4.780933e-12 1.249976e+01 
-9.980267e-01 4.605438e-01 4.604032e-01 -9.894033e-05 5.195032e-03 0 5.195032e-03 4.780933e-12 1.249976e+01 
-9.955620e-01 5.760299e-01 5.758958e-01 -9.891696e-05 5.038562e-03 0 5.038562e-03 4.780933e-12 1.249976e+01 
-9.921147e-01 7.362487e-01 7.361232e-01 -9.888693e-05 5.110987e-03 0 5.110987e-03 4.780933e-12 1.249976e+01 
-9.876883e-01 9.389208e-01 9.388068e-01 -9.885279e-05 4.892395e-03 0 4.892395e-03 4.780933e-12 1.249976e+01 
-9.822873e-01 1.178346e+00 1.178244e+00 -9.881706e-05 4.805481e-03 0 4.805481e-03 4.780933e-12 1.249976e+01 
-9.759168e-01 1.446602e+00 1.446516e+00 -9.878253e-05 4.401633e-03 0 4.401633e-03 4.780933e-12 1.249976e+01 
-9.685832e-01 1.730183e+00 1.730112e+00 -9.875127e-05 4.070711e-03 0 4.070711e-03 4.780933e-12 1.249976e+01 
-9.602937e-01 2.014120e+00 2.014065e+00 -9.872508e-05 3.425160e-03 0 3.425160e-03 4.780933e-12 1.249976e+01 
-9.510565e-01 2.279127e+00 2.279087e+00 -9.870456e-05 2.874303e-03 0 2.874303e-03 4.780933e-12 1.249976e+01 
-9.408808e-01 2.510108e+00 2.510081e+00 -9.868992e-05 2.104395e-03 0 2.104395e-03 4.780933e-12 1.249976e+01 
-9.297765e-01 2.693415e+00 2.693398e+00 -9.868019e-05 1.541495e-03 0 1.541495e-03 4.780933e-12 1.249976e+01 
-9.177546e-01 2.826741e+00 2.826732e+00 -9.867452e-05 9.071737e-04 0 9.071737e-04 4.780933e-12 1.249976e+01 
-9.048271e-01 2.911978e+00 2.911973e+00 -9.867138e-05 5.725793e-04 0 5.725793e-04 4.780933e-12 1.249976e+01 
-8.910065e-01 2.961302e+00 2.961300e+00 -9.867002e-05 2.260170e-04 0 2.260170e-04 4.780933e-12 1.249976e+01 
-8.763067e-01 2.984775e+00 2.984774e+00 -9.866933e-05 1.482835e-04 0 1.482835e-04 4.780933e-12 1.249976e+01 
-8.607420e-01 2.995419e+00 2.995419e+00 -9.866920e-05 4.954163e-06 0 4.954163e-06 4.780933e-12 1.249976e+01 
-8.443279e-01 2.998399e+00 2.998399e+00 -9.866902e-05 4.643104e-05 0 4.643104e-05 4.780933e-12 1.249976e+01 
-8.270806e-01 2.999990e+00 2.999990e+00 -9.866909e-05 -3.064397e-05 0 -3.064397e-05 4.780933e-12 1.249976e+01 
-8.090170e-01 2.999659e+00 2.999658e+00 -9.866895e-05 3.337306e-05 0 3.337306e-05 4.780933e-12 1.249976e+01 
-7.901550e-01 3.000280e+00 3.000280e+00 -9.866905e-05 -3.191615e-05 0 -3.191615e-05 4.780933e-12 1.249976e+01 
-7.705132e-01 2.999705e+00 2.999704e+00 -9.866891e-05 3.130481e-05 0 3.130481e-05 4.780933e-12 1.249976e+01 
-7.501111e-01 3.000294e+00 3.000294e+00 -9.866902e-05 -3.056231e-05 0 -3.056231e-05 4.780933e-12 1.249976e+01 
-7.289686e-01 2.999700e+00 2.999699e+00 -9.866887e-05 2.980153e-05 0 2.980153e-05 4.780933e-12 1.249976e+01 
-7.071068e-01 3.000301e+00 3.000301e+00 -9.866900e-05 -2.905870e-05 0 -2.905870e-05 4.780933e-12 1.249976e+01 
-6.845471e-01 2.999693e+00 2.999693e+00 -9.866883e-05 2.827344e-05 0 2.827344e-05 4.780933e-12 1.249976e+01 
-6.613119e-01 3.000308e+00 3.000309e+00 -9.866897e-05 -2.751456e-05 0 -2.751456e-05 4.780933e-12 1.249976e+01 
-6.374240e-01 2.999686e+00 2.999685e+00 -9.866879e-05 2.668982e-05 0 2.668982e-05 4.780933e-12 1.249976e+01 
-6.129071e-01 3.000317e+00 3.000317e+00 -9.866895e-05 -2.590710e-05 0 -2.590710e-05 4.780933e-12 1.249976e+01 
-5.877853e-01 2.999678e+00 2.999677e+00 -9.866876e-05 2.503475e-05 0 2.503475e-05 4.780933e-12 1.249976e+01 
-5.620834e-01 3.000325e+00 3.000326e+00 -9.866893e-05 -2.416554e-05 0 -2.416554e-05 4.780933e-12 1.249976e+01 
-5.358268e-01 2.999670e+00 2.999669e+00 -9.866873e-05 2.322783e-05 0 2.322783e-05 4.780933e-12 1.249976e+01 
-5.090414e-01 3.000334e+00 3.000334e+00 -9.866892e-05 -2.229903e-05 0 -2.229903e-05 4.780933e-12 1.249976e+01 
-4.817537e-01 2.999661e+00 2.999661e+00 -9.866870e-05 2.125584e-05 0 2.125584e-05 4.780933e-12 1.249976e+01 
-4.539905e-01 3.000342e+00 3.000343e+00 -9.866891e-05 -2.022844e-05 0 -2.022844e-05 4.780933e-12 1.249976e+01 
-4.257793e-01 2.999653e+00 2.999652e+00 -9.866867e-05 1.912001e-05 0 1.912001e-05 4.780933e-12 1.249976e+01 
-3.971479e-01 3.000351e+00 3.000351e+00 -9.866889e-05 -1.799748e-05 0 -1.799748e-05 4.780933e-12 1.249976e+01 
-3.681246e-01 2.999644e+00 2.999644e+00 -9.866865e-05 1.679830e-05 0 1.679830e-05 4.780933e-12 1.249976e+01 
-3.387379e-01 3.000359e+00 3.000359e+00 -9.866889e-05 -1.559533e-05 0 -1.559533e-05 4.780933e-12 1.249976e+01 
-3.090170e-01 2.999637e+00 2.999636e+00 -9.866863e-05 1.430407e-05 0 1.430407e-05 4.780933e-12 1.249976e+01 
-2.789911e-01 3.000366e+00 3.000367e+00 -9.866888e-05 -1.301272e-05 0 -1.301272e-05 4.780933e-12 1.249976e+01 
-2.486899e-01 2.999630e+00 2.999629e+00 -9.866861e-05 1.166343e-05 0 1.166343e-05 4.780933e-12 1.249976e+01 
-2.181432e-01 3.000372e+00 3.000373e+00 -9.866887e-05 -1.030034e-05 0 -1.030034e-05 4.780933e-12 1.249976e+01 
-1.873813e-01 2.999625e+00 2.999624e+00 -9.866860e-05 8.880934e-06 0 8.880934e-06 4.780933e-12 1.249976e+01 
-1.564345e-01 3.000377e+00 3.000378e+00 -9.866887e-05 -7.454095e-06 0 -7.454095e-06 4.780933e-12 1.249976e+01 
-1.253332e-01 2.999620e+00 2.999620e+00 -9.866859e-05 5.980832e-06 0 5.980832e-06 4.780933e-12 1.249976e+01 
-9.410831e-02 3.000381e+00 3.000381e+00 -9.866887e-05 -4.501799e-06 0 -4.501799e-06 4.780933e-12 1.249976e+01 
-6.279052e-02 2.999618e+00 2.999617e+00 -9.866859e-05 3.005649e-06 0 3.005649e-06 4.780933e-12 1.249976e+01 
-3.141076e-02 3.000382e+00 3.000383e+00 -9.866887e-05 -1.501497e-06 0 -1.501497e-06 4.780933e-12 1.249976e+01 
-1.110223e-16 2.999617e+00 2.999616e+00 -9.866859e-05 -9.343258e-09 0 -9.343258e-09 4.780933e-12 1.249976e+01 
3.141076e-02 3.000382e+00 3.000383e+00 -9.866887e-05 1.513446e-06 0 1.513446e-06 4.780933e-12 1.249976e+01 
6.279052e-02 2.999618e+00 2.999617e+00 -9.866859e-05 -3.009808e-06 0 -3.009808e-06 4.780933e-12 1.249976e+01 
9.410831e-02 3.000381e+00 3.000381e+00 -9.866887e-05 4.500361e-06 0 4.500361e-06 4.780933e-12 1.249976e+01 
1.253332e-01 2.999620e+00 2.999620e+00 -9.866859e-05 -5.976146e-06 0 -5.976146e-06 4.780933e-12 1.249976e+01 
1.564345e-01 3.000377e+00 3.000378e+00 -9.866887e-05 7.453759e-06 0 7.453759e-06 4.780933e-12 1.249976e+01 
1.873813e-01 2.999625e+00 2.999624e+00 -9.866860e-05 -8.889819e-06 0 -8.889819e-06 4.780933e-12 1.249976e+01 
2.181432e-01 3.000372e+00 3.000373e+00 -9.866887e-05 1.031698e-05 0 1.031698e-05 4.780933e-12 1.249976e+01 
2.486899e-01 2.999630e+00 2.999629e+00 -9.866862e-05 -1.167203e-05 0 -1.167203e-05 4.780933e-12 1.249976e+01 
2.789911e-01 3.000366e+00 3.000367e+00 -9.866888e-05 1.301498e-05 0 1.301498e-05 4.780933e-12 1.249976e+01 
3.090170e-01 2.999637e+00 2.999636e+00 -9.866863e-05 -1.430925e-05 0 -1.430925e-05 4.780933e-12 1.249976e+01 
3.387379e-01 3.000359e+00 3.000359e+00 -9.866889e-05 1.559657e-05 0 1.559657e-05 4.780933e-12 1.249976e+01 
3.681246e-01 2.999644e+00 2.999644e+00 -9.866865e-05 -1.679850e-05 0 -1.679850e-05 4.780933e-12 1.249976e+01 
3.971479e-01 3.000351e+00 3.000351e+00 -9.866889e-05 1.799697e-05 0 1.799697e-05 4.780933e-12 1.249976e+01 
4.257793e-01 2.999653e+00 2.999652e+00 -9.866867e-05 -1.911285e-05 0 -1.911285e-05 4.780933e-12 1.249976e+01 
4.539905e-01 3.000342e+00 3.000343e+00 -9.866891e-05 2.022924e-05 0 2.022924e-05 4.780933e-12 1.249976e+01 
4.817537e-01 2.999661e+00 2.999661e+00 -9.866870e-05 -2.126652e-05 0 -2.126652e-05 4.780933e-12 1.249976e+01 
5.090414e-01 3.000334e+00 3.000334e+00 -9.866892e-05 2.230598e-05 0 2.230598e-05 4.780933e-12 1.249976e+01 
5.358268e-01 2.999670e+00 2.999669e+00 -9.866873e-05 -2.323577e-05 0 -2.323577e-05 4.780933e-12 1.249976e+01 
5.620834e-01 3.000325e+00 3.000326e+00 -9.866893e-05 2.417073e-05 0 2.417073e-05 4.780933e-12 1.249976e+01 
5.877853e-01 2.999678e+00 2.999677e+00 -9.866876e-05 -2.502782e-05 0 -2.502782e-05 4.780933e-12 1.249976e+01 
6.129071e-01 3.000317e+00 3.000317e+00 -9.866895e-05 2.590093e-05 0 2.590093e-05 4.780933e-12 1.249976e+01 
6.374240e-01 2.999686e+00 2.999685e+00 -9.866879e-05 -2.669057e-05 0 -2.669057e-05 4.780933e-12 1.249976e+01 
6.613119e-01 3.000308e+00 3.000309e+00 -9.866897e-05 2.751736e-05 0 2.751736e-05 4.780933e-12 1.249976e+01 
6.845471e-01 2.999693e+00 2.999693e+00 -9.866883e-05 -2.827684e-05 0 -2.827684e-05 4.780933e-12 1.249976e+01 
7.071068e-01 3.000301e+00 3.000301e+00 -9.866900e-05 2.906201e-05 0 2.906201e-05 4.780933e-12 1.249976e+01 
7.289686e-01 2.999700e+00 2.999699e+00 -9.866887e-05 -2.979819e-05 0 -2.979819e-05 4.780933e-12 1.249976e+01 
7.501111e-01 3.000294e+00 3.000294e+00 -9.866902e-05 3.055338e-05 0 3.055338e-05 4.780933e-12 1.249976e+01 
7.705132e-01 2.999705e+00 2.999704e+00 -9.866891e-05 -3.131039e-05 0 -3.131039e-05 4.780933e-12 1.249976e+01 
7.901550e-01 3.000280e+00 3.000280e+00 -9.866905e-05 3.193082e-05 0 3.193082e-05 4.780933e-12 1.249976e+01 
8.090170e-01 2.999659e+00 2.999658e+00 -9.866895e-05 -3.338154e-05 0 -3.338154e-05 4.780933e-12 1.249976e+01 
8.270806e-01 2.999990e+00 2.999990e+00 -9.866909e-05 3.065471e-05 0 3.065471e-05 4.780933e-12 1.249976e+01 
8.443279e-01 2.998399e+00 2.998399e+00 -9.866902e-05 -4.643387e-05 0 -4.643387e-05 4.780933e-12 1.249976e+01 
8.607420e-01 2.995419e+00 2.995419e+00 -9.866920e-05 -4.965124e-06 0 -4.965124e-06 4.780933e-12 1.249976e+01 
8.763067e-01 2.984775e+00 2.984774e+00 -9.866933e-05 -1.482705e-04 0 -1.482705e-04 4.780933e-12 1.249976e+01 
8.910065e-01 2.961302e+00 2.961300e+00 -9.867003e-05 -2.260253e-04 0 -2.260253e-04 4.780933e-12 1.249976e+01 
9.048271e-01 2.911978e+00 2.911973e+00 -9.867138e-05 -5.725796e-04 0 -5.725796e-04 4.780933e-12 1.249976e+01 
9.177546e-01 2.826741e+00 2.826732e+00 -9.867452e-05 -9.071768e-04 0 -9.071768e-04 4.780933e-12 1.249976e+01 
9.297765e-01 2.693415e+00 2.693398e+00 -9.868019e-05 -1.541488e-03 0 -1.541488e-03 4.780933e-12 1.249976e+01 
9.408808e-01 2.510108e+00 2.510081e+00 -9.868992e-05 -2.104406e-03 0 -2.104406e-03 4.780933e-12 1.249976e+01 
