TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
-1 2.242055e-01 2.241110e-01 -9.984039e-05 7.951911e-03 0 3.822608e-02 -1.863014e-08 1.179003e+01 
-9.995066e-01 2.547697e-01 2.546822e-01 -9.984033e-05 -1.631557e-03 0 2.186443e-02 -1.863014e-08 1.179003e+01 
-9.980267e-01 3.393325e-01 3.392598e-01 -9.983654e-05 2.214396e-03 0 2.263809e-02 -1.863014e-08 1.179003e+01 
-9.955620e-01 4.629469e-01 4.628965e-01 -9.983609e-05 -7.044945e-04 0 8.721486e-03 -1.863014e-08 1.179003e+01 
-9.921147e-01 6.114068e-01 6.113688e-01 -9.983061e-05 2.000203e-03 0 1.264898e-02 -1.863014e-08 1.179003e+01 
-9.876883e-01 7.751681e-01 7.751511e-01 -9.983124e-05 -3.934297e-04 0 -6.747034e-04 -1.863014e-08 1.179003e+01 
-9.822873e-01 9.472375e-01 9.472185e-01 -9.982616e-05 1.033413e-03 0 8.198046e-03 -1.863014e-08 1.179003e+01 
-9.759168e-01 1.123693e+00 1.123694e+00 -9.982851e-05 -7.281932e-04 0 -5.485897e-03 -1.863014e-08 1.179003e+01 
-9.685832e-01 1.300674e+00 1.300661e+00 -9.982414e-05 1.178788e-03 0 8.437998e-03 -1.863014e-08 1.179003e+01 
-9.602937e-01 1.476235e+00 1.476246e+00 -9.982784e-05 -1.014254e-03 0 -8.328780e-03 -1.863014e-08 1.179003e+01 
-9.510565e-01 1.647510e+00 1.647495e+00 -9.982362e-05 1.167453e-03 0 9.560343e-03 -1.863014e-08 1.179003e+01 
-9.408808e-01 1.813262e+00 1.813280e+00 -9.982814e-05 -1.151045e-03 0 -1.011417e-02 -1.863014e-08 1.179003e+01 
-9.297765e-01 1.971036e+00 1.971015e+00 -9.982354e-05 1.199736e-03 0 1.080279e-02 -1.863014e-08 1.179003e+01 
