TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="4.2609e-10", I=101
-2.181432e-01 2.999985e+00 2.999985e+00 -1.000000e-04 7.815590e-13 0 2.094736e-13 -1.099084e-14 1.318335e+01 
-1.873813e-01 3.000011e+00 3.000011e+00 -1.000000e-04 1.383448e-12 0 7.964022e-13 -1.099084e-14 1.318335e+01 
-1.564345e-01 2.999993e+00 2.999993e+00 -1.000000e-04 -5.783046e-13 0 -4.074483e-13 -1.099084e-14 1.318335e+01 
-1.253332e-01 3.000005e+00 3.000005e+00 -1.000000e-04 -6.805716e-13 0 -3.504300e-13 -1.099084e-14 1.318335e+01 
-9.410831e-02 2.999997e+00 2.999997e+00 -1.000000e-04 -1.725580e-13 0 6.015331e-13 -1.099084e-14 1.318335e+01 
-6.279052e-02 3.000001e+00 3.000001e+00 -1.000000e-04 1.371386e-12 0 -3.618108e-13 -1.099084e-14 1.318335e+01 
-3.141076e-02 3.000000e+00 3.000000e+00 -1.000000e-04 -1.342890e-13 0 1.918615e-13 -1.099084e-14 1.318335e+01 
-1.110223e-16 3 3 -1.000000e-04 2.022205e-13 0 2.257680e-13 -1.099084e-14 1.318335e+01 
3.141076e-02 3.000000e+00 3.000000e+00 -1.000000e-04 7.403408e-13 0 8.561989e-14 -1.099084e-14 1.318335e+01 
6.279052e-02 3.000001e+00 3.000001e+00 -1.000000e-04 -3.640320e-12 0 -1.252722e-12 -1.099084e-14 1.318335e+01 
9.410831e-02 2.999997e+00 2.999997e+00 -1.000000e-04 2.499825e-12 0 1.140242e-12 -1.099084e-14 1.318335e+01 
1.253332e-01 3.000005e+00 3.000005e+00 -1.000000e-04 5.539458e-13 0 3.248108e-13 -1.099084e-14 1.318335e+01 
1.564345e-01 2.999993e+00 2.999993e+00 -1.000000e-04 -9.458272e-13 0 -6.816083e-13 -1.099084e-14 1.318335e+01 
1.873813e-01 3.000011e+00 3.000011e+00 -1.000000e-04 -5.574592e-13 0 -2.549118e-13 -1.099084e-14 1.318335e+01 
2.181432e-01 2.999985e+00 2.999985e+00 -1.000000e-04 -5.205075e-14 0 1.544288e-13 -1.099084e-14 1.318335e+01 
2.486899e-01 3.000019e+00 3.000019e+00 -1.000000e-04 1.806056e-12 0 4.778110e-13 -1.099084e-14 1.318335e+01 
2.789911e-01 2.999975e+00 2.999975e+00 -1.000000e-04 -9.650902e-13 0 -4.699128e-13 -1.099084e-14 1.318335e+01 
3.090170e-01 3.000031e+00 3.000031e+00 -1.000000e-04 5.657466e-13 0 4.628306e-13 -1.099084e-14 1.318335e+01 
3.387379e-01 2.999962e+00 2.999962e+00 -1.000000e-04 -9.608694e-15 0 2.652681e-13 -1.099084e-14 1.318335e+01 
3.681246e-01 3.000046e+00 3.000046e+00 -1.000000e-04 -4.121761e-13 0 -1.271681e-13 -1.099084e-14 1.318335e+01 
3.971479e-01 2.999945e+00 2.999945e+00 -1.000000e-04 4.966376e-13 0 4.987444e-14 -1.099084e-14 1.318335e+01 
4.257793e-01 3.000064e+00 3.000064e+00 -1.000000e-04 -3.985364e-13 0 -1.130584e-13 -1.099084e-14 1.318335e+01 
4.539905e-01 2.999925e+00 2.999925e+00 -1.000000e-04 1.817035e-13 0 2.506142e-13 -1.099084e-14 1.318335e+01 
4.817537e-01 3.000087e+00 3.000087e+00 -1.000000e-04 -2.822310e-13 0 -6.694877e-13 -1.099084e-14 1.318335e+01 
5.090414e-01 2.999900e+00 2.999900e+00 -1.000000e-04 -4.305753e-13 0 -7.230530e-14 -1.099084e-14 1.318335e+01 
5.358268e-01 3.000115e+00 3.000115e+00 -1.000000e-04 7.975097e-13 0 4.722094e-13 -1.099084e-14 1.318335e+01 
5.620834e-01 2.999869e+00 2.999869e+00 -1.000000e-04 2.416194e-13 0 9.624133e-14 -1.099084e-14 1.318335e+01 
5.877853e-01 3.000149e+00 3.000149e+00 -1.000000e-04 -7.298257e-13 0 -1.747980e-13 -1.099084e-14 1.318335e+01 
6.129071e-01 2.999832e+00 2.999832e+00 -1.000000e-04 4.900964e-13 0 2.474111e-13 -1.099084e-14 1.318335e+01 
6.374240e-01 3.000190e+00 3.000190e+00 -1.000000e-04 -6.381666e-13 0 -2.405248e-13 -1.099084e-14 1.318335e+01 
