TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="4.5162e-09", I=51
5.828267e-01 3.019084e+00 3.019085e+00 -9.982726e-05 -5.936303e+00 -5.936297e+00 -5.262497e-06 3.749429e-09 1.318180e+01 
6.322294e-01 2.978850e+00 2.978848e+00 -9.982726e-05 7.257474e+00 7.257467e+00 6.430752e-06 3.749429e-09 1.318180e+01 
6.791861e-01 3.023712e+00 3.023714e+00 -9.982726e-05 -8.931021e+00 -8.931013e+00 -7.909108e-06 3.749429e-09 1.318180e+01 
7.235151e-01 2.973107e+00 2.973104e+00 -9.982726e-05 1.109815e+01 1.109814e+01 9.821109e-06 3.749429e-09 1.318180e+01 
7.650450e-01 3.030840e+00 3.030843e+00 -9.982726e-05 -1.397393e+01 -1.397391e+01 -1.235442e-05 3.749429e-09 1.318180e+01 
8.036151e-01 2.964303e+00 2.964299e+00 -9.982726e-05 1.789811e+01 1.789810e+01 1.580451e-05 3.749429e-09 1.318180e+01 
8.390761e-01 3.041515e+00 3.041519e+00 -9.982726e-05 -2.343096e+01 -2.343094e+01 -2.065649e-05 3.749429e-09 1.318180e+01 
8.712910e-01 2.952063e+00 2.952058e+00 -9.982726e-05 3.154523e+01 3.154521e+01 2.774795e-05 3.749429e-09 1.318180e+01 
9.001349e-01 3.053164e+00 3.053171e+00 -9.982726e-05 -4.404071e+01 -4.404067e+01 -3.861715e-05 3.749429e-09 1.318180e+01 
9.254965e-01 2.949766e+00 2.949757e+00 -9.982726e-05 6.452575e+01 6.452569e+01 5.631722e-05 3.749429e-09 1.318180e+01 
9.472774e-01 3.011978e+00 3.011988e+00 -9.982726e-05 -1.010363e+02 -1.010363e+02 -8.755369e-05 3.749429e-09 1.318180e+01 
9.653935e-01 3.182665e+00 3.182657e+00 -9.982726e-05 1.742272e+02 1.742271e+02 1.492334e-04 3.749429e-09 1.318180e+01 
