TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="6.8142e-07", I=51
3.681246e-01 2.992994e+00 2.992982e+00 -1.009377e-04 -2.631172e-03 0 -2.631172e-03 -2.844773e-14 1.316359e+01 
4.257793e-01 3.009275e+00 3.009292e+00 -1.009440e-04 3.202098e-03 0 3.202098e-03 -2.844773e-14 1.316359e+01 
4.817537e-01 2.987932e+00 2.987908e+00 -1.009377e-04 -3.828381e-03 0 -3.828381e-03 -2.844773e-14 1.316359e+01 
5.358268e-01 3.015484e+00 3.015515e+00 -1.009440e-04 4.548461e-03 0 4.548461e-03 -2.844773e-14 1.316359e+01 
5.877853e-01 2.980346e+00 2.980305e+00 -1.009377e-04 -5.381727e-03 0 -5.381727e-03 -2.844773e-14 1.316359e+01 
6.374240e-01 3.024755e+00 3.024807e+00 -1.009440e-04 6.337365e-03 0 6.337365e-03 -2.844773e-14 1.316359e+01 
6.845471e-01 2.968972e+00 2.968905e+00 -1.009378e-04 -7.519357e-03 0 -7.519357e-03 -2.844773e-14 1.316359e+01 
7.289686e-01 3.038810e+00 3.038894e+00 -1.009440e-04 8.856938e-03 0 8.856938e-03 -2.844773e-14 1.316359e+01 
7.705132e-01 2.951416e+00 2.951309e+00 -1.009378e-04 -1.064529e-02 0 -1.064529e-02 -2.844773e-14 1.316359e+01 
8.090170e-01 3.061051e+00 3.061186e+00 -1.009440e-04 1.263324e-02 0 1.263324e-02 -2.844773e-14 1.316359e+01 
8.443279e-01 2.922709e+00 2.922538e+00 -1.009378e-04 -1.552421e-02 0 -1.552421e-02 -2.844773e-14 1.316359e+01 
8.763067e-01 3.098975e+00 3.099195e+00 -1.009440e-04 1.869886e-02 0 1.869886e-02 -2.844773e-14 1.316359e+01 
9.048271e-01 2.871051e+00 2.870764e+00 -1.009378e-04 -2.364825e-02 0 -2.364825e-02 -2.844773e-14 1.316359e+01 
9.297765e-01 3.172110e+00 3.172494e+00 -1.009440e-04 2.918225e-02 0 2.918225e-02 -2.844773e-14 1.316359e+01 
9.510565e-01 2.761847e+00 2.761314e+00 -1.009379e-04 -3.713774e-02 0 -3.713774e-02 -2.844773e-14 1.316359e+01 
9.685832e-01 3.347041e+00 3.347820e+00 -1.009441e-04 4.788356e-02 0 4.788356e-02 -2.844773e-14 1.316359e+01 
9.822873e-01 2.450458e+00 2.449215e+00 -1.009381e-04 -3.459625e-02 0 -3.459625e-02 -2.844773e-14 1.316359e+01 
9.921147e-01 3.992026e+00 3.994346e+00 -1.009444e-04 9.355999e-02 0 9.355999e-02 -2.844773e-14 1.316359e+01 
9.980267e-01 1.123903e+00 1.117849e+00 -1.009398e-04 1.483195e+00 0 1.483195e+00 -2.844773e-14 1.316359e+01 
1 -1.155124e+01 -1.158848e+01 -1.009448e-04 1.684868e+01 0 1.684868e+01 -2.844773e-14 1.316359e+01 
